uap_source_id,source_type,first_name,last_name,role,organization,website,podcast_name,rss_feed,focus_areas,language,country,city,credibility_tier,social_media,email,phone,notes,data_source
UAP-PRS-groffnick-0649,person,Nick,Groff,researcher,,https://en.wikipedia.org/wiki/Nick_Groff,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Nick Groff,wikipedia_en
UAP-PRS-grossemaurice-0650,person,Maurice,Grosse,researcher,,https://en.wikipedia.org/wiki/Maurice_Grosse,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Maurice Grosse,wikipedia_en
UAP-PRS-guileyrosemaryel-0651,person,Rosemary Ellen,Guiley,researcher,,https://en.wikipedia.org/wiki/Rosemary_Ellen_Guiley,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Rosemary Ellen Guiley,wikipedia_en
UAP-PRS-stromberggustaf-0652,person,Gustaf,Strömberg,researcher,,https://en.wikipedia.org/wiki/Gustaf_Str%C3%B6mberg,,,aerial;disclosure,en,Sweden,,2,,,,Wikipedia [en]: Gustaf Strömberg,wikipedia_en
UAP-PRS-hamiltonthomasgl-0653,person,Thomas Glendenning,Hamilton,researcher,,https://en.wikipedia.org/wiki/Thomas_Glendenning_Hamilton,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Thomas Glendenning Hamilton,wikipedia_en
UAP-PRS-hawesjason-0654,person,Jason,Hawes,researcher,,https://en.wikipedia.org/wiki/Jason_Hawes,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jason Hawes,wikipedia_en
UAP-PRS-hernandezroz-0655,person,Roz,Hernandez,researcher,,https://en.wikipedia.org/wiki/Roz_Hernandez,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Roz Hernandez,wikipedia_en
UAP-PRS-holzerhans-0656,person,Hans,Holzer,researcher,,https://en.wikipedia.org/wiki/Hans_Holzer,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Hans Holzer,wikipedia_en
UAP-PRS-hopewilliam-0657,person,William,Hope,researcher,,https://en.wikipedia.org/wiki/William_Hope_%28paranormal_investigator%29,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: William Hope (paranormal investigator),wikipedia_en
UAP-PRS-houdiniharry-0658,person,Harry,Houdini,researcher,,https://en.wikipedia.org/wiki/Harry_Houdini,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Harry Houdini,wikipedia_en
UAP-PRS-kaplanstephen-0659,person,Stephen,Kaplan,researcher,,https://en.wikipedia.org/wiki/Stephen_Kaplan_%28paranormal_investigator%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Stephen Kaplan (paranormal investigator),wikipedia_en
UAP-PRS-ladenchelsea-0660,person,Chelsea,Laden,researcher,,https://en.wikipedia.org/wiki/Chelsea_Laden,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Chelsea Laden,wikipedia_en
UAP-PRS-mackenbergrose-0661,person,Rose,Mackenberg,researcher,,https://en.wikipedia.org/wiki/Rose_Mackenberg,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Rose Mackenberg,wikipedia_en
UAP-PRS-madejshane-0662,person,Shane,Madej,researcher,,https://en.wikipedia.org/wiki/Shane_Madej,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Shane Madej,wikipedia_en
UAP-PRS-matthewsrupert-0663,person,Rupert,Matthews,researcher,,https://en.wikipedia.org/wiki/Rupert_Matthews,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Rupert Matthews,wikipedia_en
UAP-PRS-normanernest-0664,person,Ernest,Norman,researcher,,https://en.wikipedia.org/wiki/Ernest_Norman,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ernest Norman,wikipedia_en
UAP-PRS-novellasteven-0665,person,Steven,Novella,researcher,,https://en.wikipedia.org/wiki/Steven_Novella,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Steven Novella,wikipedia_en
UAP-PRS-okeeffeciaran-0666,person,Ciarán,O'Keeffe,researcher,,https://en.wikipedia.org/wiki/Ciar%C3%A1n_O%27Keeffe,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Ciarán O'Keeffe,wikipedia_en
UAP-PRS-owenscraig-0667,person,Craig,Owens,researcher,,https://en.wikipedia.org/wiki/Craig_Owens_%28author%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Craig Owens (author),wikipedia_en
UAP-PRS-investigatorspar-0668,person,Paranormal Site,Investigators,researcher,,https://en.wikipedia.org/wiki/Paranormal_Site_Investigators,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Paranormal Site Investigators,wikipedia_en
UAP-PRS-paridustin-0669,person,Dustin,Pari,researcher,,https://en.wikipedia.org/wiki/Dustin_Pari,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Dustin Pari,wikipedia_en
UAP-PRS-porsennan-0670,person,N.,Porsenna,researcher,,https://en.wikipedia.org/wiki/N._Porsenna,,,aerial;disclosure,en,Romania,,2,,,,Wikipedia [en]: N. Porsenna,wikipedia_en
UAP-PRS-portercarmen-0671,person,Carmen,Porter,researcher,,https://en.wikipedia.org/wiki/Carmen_Porter,,,aerial;disclosure,en,Spain,,2,,,,Wikipedia [en]: Carmen Porter,wikipedia_en
UAP-PRS-priceharry-0672,person,Harry,Price,researcher,,https://en.wikipedia.org/wiki/Harry_Price,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Harry Price,wikipedia_en
UAP-PRS-radfordbenjamin-0673,person,Benjamin,Radford,researcher,,https://en.wikipedia.org/wiki/Benjamin_Radford,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Benjamin Radford,wikipedia_en
UAP-PRS-randijames-0674,person,James,Randi,researcher,,https://en.wikipedia.org/wiki/James_Randi,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: James Randi,wikipedia_en
UAP-PRS-rogodscott-0675,person,D. Scott,Rogo,researcher,,https://en.wikipedia.org/wiki/D._Scott_Rogo,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: D. Scott Rogo,wikipedia_en
UAP-PRS-sarchieralph-0676,person,Ralph,Sarchie,researcher,,https://en.wikipedia.org/wiki/Ralph_Sarchie,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ralph Sarchie,wikipedia_en
UAP-PRS-trespasses2012sa-0677,person,2012 Saudi Arabia mass,trespasses,researcher,,https://en.wikipedia.org/wiki/2012_Saudi_Arabia_mass_trespasses,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: 2012 Saudi Arabia mass trespasses,wikipedia_en
UAP-PRS-steingordon-0678,person,Gordon,Stein,researcher,,https://en.wikipedia.org/wiki/Gordon_Stein,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Gordon Stein,wikipedia_en
UAP-PRS-talleybrett-0679,person,Brett,Talley,researcher,,https://en.wikipedia.org/wiki/Brett_Talley,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Brett Talley,wikipedia_en
UAP-PRS-tandyvic-0680,person,Vic,Tandy,researcher,,https://en.wikipedia.org/wiki/Vic_Tandy,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Vic Tandy,wikipedia_en
UAP-PRS-tangodave-0681,person,Dave,Tango,researcher,,https://en.wikipedia.org/wiki/Dave_Tango,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Dave Tango,wikipedia_en
UAP-PRS-thongplubkapol-0682,person,Kapol,Thongplub,researcher,,https://en.wikipedia.org/wiki/Kapol_Thongplub,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Kapol Thongplub,wikipedia_en
UAP-PRS-tiwarigaurav-0683,person,Gaurav,Tiwari,researcher,,https://en.wikipedia.org/wiki/Gaurav_Tiwari,,,aerial;disclosure,en,India,,2,,,,Wikipedia [en]: Gaurav Tiwari,wikipedia_en
UAP-PRS-tralinsrobert-0684,person,Robert,Tralins,researcher,,https://en.wikipedia.org/wiki/Robert_Tralins,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Robert Tralins,wikipedia_en
UAP-PRS-underwoodpeter-0685,person,Peter,Underwood,researcher,,https://en.wikipedia.org/wiki/Peter_Underwood_%28parapsychologist%29,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Peter Underwood (parapsychologist),wikipedia_en
UAP-PRS-warrenedandlorra-0686,person,Ed and Lorraine,Warren,researcher,,https://en.wikipedia.org/wiki/Ed_and_Lorraine_Warren,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Ed and Lorraine Warren,wikipedia_en
UAP-PRS-warrened-0687,person,Ed,Warren,researcher,,https://en.wikipedia.org/wiki/Ed_Warren,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ed Warren,wikipedia_en
UAP-PRS-warrenlorraine-0688,person,Lorraine,Warren,researcher,,https://en.wikipedia.org/wiki/Lorraine_Warren,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Lorraine Warren,wikipedia_en
UAP-PRS-weidmankatrina-0689,person,Katrina,Weidman,researcher,,https://en.wikipedia.org/wiki/Katrina_Weidman,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Katrina Weidman,wikipedia_en
UAP-PRS-williamskris-0690,person,Kris,Williams,researcher,,https://en.wikipedia.org/wiki/Kris_Williams_%28investigator%29,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Kris Williams (investigator),wikipedia_en
UAP-PRS-wilsongrant-0691,person,Grant,Wilson,researcher,,https://en.wikipedia.org/wiki/Grant_Wilson,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Grant Wilson,wikipedia_en
UAP-PRS-zaffisjohn-0692,person,John,Zaffis,researcher,,https://en.wikipedia.org/wiki/John_Zaffis,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: John Zaffis,wikipedia_en
UAP-PRS-cremebenjamin-0693,person,Benjamin,Creme,researcher,,https://fr.wikipedia.org/wiki/Benjamin_Creme,,,aerial;disclosure,fr,UK,,2,,,,Wikipedia [fr]: Benjamin Creme,wikipedia_fr
UAP-PRS-gilroyrex-0694,person,Rex,Gilroy,researcher,,https://fr.wikipedia.org/wiki/Rex_Gilroy,,,aerial;disclosure,fr,,,2,,,,Wikipedia [fr]: Rex Gilroy,wikipedia_fr
UAP-PRS-glennrichard-0695,person,Richard,Glenn,researcher,,https://fr.wikipedia.org/wiki/Richard_Glenn,,,aerial;disclosure,fr,,,2,,,,Wikipedia [fr]: Richard Glenn,wikipedia_fr
UAP-PRS-kernernigel-0696,person,Nigel,Kerner,researcher,,https://fr.wikipedia.org/wiki/Nigel_Kerner,,,aerial;disclosure,fr,,,2,,,,Wikipedia [fr]: Nigel Kerner,wikipedia_fr
UAP-PRS-mutwavusamazuluc-0697,person,Vusamazulu Credo,Mutwa,researcher,,https://fr.wikipedia.org/wiki/Vusamazulu_Credo_Mutwa,,,aerial;disclosure,fr,South Africa,,2,,,,Wikipedia [fr]: Vusamazulu Credo Mutwa,wikipedia_fr
UAP-PRS-oberthhermann-0698,person,Hermann,Oberth,researcher,,https://fr.wikipedia.org/wiki/Hermann_Oberth,,,aerial;disclosure,fr,Germany,,2,,,,Wikipedia [fr]: Hermann Oberth,wikipedia_fr
UAP-PRS-posadasjuan-0699,person,Juan,Posadas,researcher,,https://fr.wikipedia.org/wiki/Juan_Posadas,,,aerial;disclosure,fr,Argentina,,2,,,,Wikipedia [fr]: Juan Posadas,wikipedia_fr
UAP-PRS-scornauxjacques-0700,person,Jacques,Scornaux,researcher,,https://fr.wikipedia.org/wiki/Jacques_Scornaux,,,aerial;disclosure,fr,,,2,,,,Wikipedia [fr]: Jacques Scornaux,wikipedia_fr
UAP-PRS-blumrichjosephf-0701,person,Joseph F.,Blumrich,researcher,,https://es.wikipedia.org/wiki/Joseph_F._Blumrich,,,aerial;disclosure,es,,,2,,,,Wikipedia [es]: Joseph F. Blumrich,wikipedia_es
UAP-PRS-brunigeorgina-0702,person,Georgina,Bruni,researcher,,https://es.wikipedia.org/wiki/Georgina_Bruni,,,aerial;disclosure,es,,,2,,,,Wikipedia [es]: Georgina Bruni,wikipedia_es
UAP-PRS-chernobrovvadim-0703,person,Vadim,Chernobrov,researcher,,https://es.wikipedia.org/wiki/Vadim_Chernobrov,,,aerial;disclosure,es,,,2,,,,Wikipedia [es]: Vadim Chernobrov,wikipedia_es
UAP-PRS-choyanthony-0704,person,Anthony,Choy,researcher,,https://es.wikipedia.org/wiki/Anthony_Choy,,,aerial;disclosure,es,,,2,,,,Wikipedia [es]: Anthony Choy,wikipedia_es
UAP-PRS-helsingjanvan-0705,person,Jan van,Helsing,researcher,,https://es.wikipedia.org/wiki/Jan_van_Helsing,,,aerial;disclosure,es,Germany,,2,,,,Wikipedia [es]: Jan van Helsing,wikipedia_es
UAP-PRS-mutwacredo-0706,person,Credo,Mutwa,researcher,,https://es.wikipedia.org/wiki/Credo_Mutwa,,,aerial;disclosure,es,South Africa,,2,,,,Wikipedia [es]: Credo Mutwa,wikipedia_es
UAP-PRS-riberaantonio-0707,person,Antonio,Ribera,researcher,,https://es.wikipedia.org/wiki/Antonio_Ribera,,,aerial;disclosure,es,,,2,,,,Wikipedia [es]: Antonio Ribera,wikipedia_es
UAP-PRS-rodriguezjaime-0708,person,Jaime,Rodríguez,researcher,,https://es.wikipedia.org/wiki/Jaime_Rodr%C3%ADguez_%28uf%C3%B3logo%29,,,aerial;disclosure,es,,,2,,,,Wikipedia [es]: Jaime Rodríguez (ufólogo),wikipedia_es
UAP-PRS-sitchinzecharia-0709,person,Zecharia,Sitchin,researcher,,https://es.wikipedia.org/wiki/Zecharia_Sitchin,,,aerial;disclosure,es,USA,,2,,,,Wikipedia [es]: Zecharia Sitchin,wikipedia_es
UAP-PRS-benitezjj-0710,person,J. J.,Benítez,researcher,,https://pt.wikipedia.org/wiki/J._J._Ben%C3%ADtez,,,aerial;disclosure,pt,,,2,,,,Wikipedia [pt]: J. J. Benítez,wikipedia_pt
UAP-PRS-kuhlesjohn-0711,person,John,Kuhles,researcher,,https://nl.wikipedia.org/wiki/John_Kuhles,,,aerial;disclosure,nl,,,2,,,,Wikipedia [nl]: John Kuhles,wikipedia_nl
UAP-PRS-nidlesheldan-0712,person,Sheldan,Nidle,researcher,,https://nl.wikipedia.org/wiki/Sheldan_Nidle,,,aerial;disclosure,nl,,,2,,,,Wikipedia [nl]: Sheldan Nidle,wikipedia_nl
UAP-PRS-waterschootjohnv-0713,person,John van,Waterschoot,researcher,,https://nl.wikipedia.org/wiki/John_van_Waterschoot,,,aerial;disclosure,nl,,,2,,,,Wikipedia [nl]: John van Waterschoot,wikipedia_nl
UAP-PRS-weverberghjulien-0714,person,Julien,Weverbergh,researcher,,https://nl.wikipedia.org/wiki/Julien_Weverbergh,,,aerial;disclosure,nl,,,2,,,,Wikipedia [nl]: Julien Weverbergh,wikipedia_nl
UAP-PRS--0715,person,Эрих фон,Дэникен,researcher,,https://ru.wikipedia.org/wiki/%D0%94%D1%8D%D0%BD%D0%B8%D0%BA%D0%B5%D0%BD%2C_%D0%AD%D1%80%D0%B8%D1%85_%D1%84%D0%BE%D0%BD,,,aerial;disclosure,ru,Switzerland,,2,,,,"Wikipedia [ru]: Дэникен, Эрих фон",wikipedia_ru
UAP-PRS-8-0716,person,"Бринсли, 8-й граф Кланкарти",Тренч,researcher,,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D0%BD%D1%87%2C_%D0%91%D1%80%D0%B8%D0%BD%D1%81%D0%BB%D0%B8%2C_8-%D0%B9_%D0%B3%D1%80%D0%B0%D1%84_%D0%9A%D0%BB%D0%B0%D0%BD%D0%BA%D0%B0%D1%80%D1%82%D0%B8,,,aerial;disclosure,ru,UK,,2,,,,"Wikipedia [ru]: Тренч, Бринсли, 8-й граф Кланкарти",wikipedia_ru
UAP-PRS-friedmanstanton-0717,person,Stanton,Friedman,researcher,,https://sv.wikipedia.org/wiki/Stanton_Friedman,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Stanton Friedman,wikipedia_sv
UAP-PRS-hjorthsune-0718,person,Sune,Hjorth,researcher,,https://sv.wikipedia.org/wiki/Sune_Hjorth,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Sune Hjorth,wikipedia_sv
UAP-PRS-hopkinsbudd-0719,person,Budd,Hopkins,researcher,,https://sv.wikipedia.org/wiki/Budd_Hopkins,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Budd Hopkins,wikipedia_sv
UAP-PRS-hynekjosefallen-0720,person,Josef Allen,Hynek,researcher,,https://sv.wikipedia.org/wiki/Josef_Allen_Hynek,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Josef Allen Hynek,wikipedia_sv
UAP-PRS-keeljohna-0721,person,John A.,Keel,researcher,,https://sv.wikipedia.org/wiki/John_A._Keel,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: John A. Keel,wikipedia_sv
UAP-PRS-lindbobg-0722,person,Bob G.,Lind,researcher,,https://sv.wikipedia.org/wiki/Bob_G._Lind,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Bob G. Lind,wikipedia_sv
UAP-PRS-maccabeebruce-0723,person,Bruce,Maccabee,researcher,,https://sv.wikipedia.org/wiki/Bruce_Maccabee,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Bruce Maccabee,wikipedia_sv
UAP-PRS-popenick-0724,person,Nick,Pope,researcher,,https://sv.wikipedia.org/wiki/Nick_Pope,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Nick Pope,wikipedia_sv
UAP-PRS-seredadavid-0725,person,David,Sereda,researcher,,https://sv.wikipedia.org/wiki/David_Sereda,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: David Sereda,wikipedia_sv
UAP-PRS-siitoinpekka-0726,person,Pekka,Siitoin,researcher,,https://sv.wikipedia.org/wiki/Pekka_Siitoin,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Pekka Siitoin,wikipedia_sv
UAP-PRS-smithwilbertb-0727,person,Wilbert B.,Smith,researcher,,https://sv.wikipedia.org/wiki/Wilbert_B._Smith,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Wilbert B. Smith,wikipedia_sv
UAP-PRS-stigsjoostaffan-0728,person,Staffan,Stigsjöö,researcher,,https://sv.wikipedia.org/wiki/Staffan_Stigsj%C3%B6%C3%B6,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Staffan Stigsjöö,wikipedia_sv
UAP-PRS-valleejacques-0729,person,Jacques,Vallée,researcher,,https://sv.wikipedia.org/wiki/Jacques_Vall%C3%A9e,,,aerial;disclosure,sv,Sweden,,2,,,,Wikipedia [sv]: Jacques Vallée,wikipedia_sv
UAP-PRS-ufologie-0730,person,,Ufologie,researcher,,https://de.wikipedia.org/wiki/Ufologie,,,aerial;disclosure,de,Germany,,2,,,,Wikipedia [de]: Ufologie,wikipedia_de
UAP-PRS-aldebaraner-0731,person,,Aldebaraner,researcher,,https://de.wikipedia.org/wiki/Aldebaraner,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Aldebaraner,wikipedia_de
UAP-PRS-angelholm-0732,person,,Ängelholm,researcher,,https://de.wikipedia.org/wiki/%C3%84ngelholm_%28Gemeinde%29,,,aerial;disclosure,de,Sweden,,2,,,,Wikipedia [de]: Ängelholm (Gemeinde),wikipedia_de
UAP-PRS-aurora-0733,person,,Aurora,researcher,,https://de.wikipedia.org/wiki/Aurora_%28Projekt%29,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Aurora (Projekt),wikipedia_de
UAP-PRS-saucerthebamboo-0734,person,The Bamboo,Saucer,researcher,,https://de.wikipedia.org/wiki/The_Bamboo_Saucer,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: The Bamboo Saucer,wikipedia_de
UAP-PRS-1566baslerflugbl-0735,person,Basler Flugblatt von,1566,researcher,,https://de.wikipedia.org/wiki/Basler_Flugblatt_von_1566,,,aerial;disclosure,de,Switzerland,,2,,,,Wikipedia [de]: Basler Flugblatt von 1566,wikipedia_de
UAP-PRS-benitezjuanjose-0736,person,Juan José,Benítez,researcher,,https://de.wikipedia.org/wiki/Juan_Jos%C3%A9_Ben%C3%ADtez,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Juan José Benítez,wikipedia_de
UAP-PRS-brownmountainlic-0737,person,,Brown-Mountain-Lichter,researcher,,https://de.wikipedia.org/wiki/Brown-Mountain-Lichter,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Brown-Mountain-Lichter,wikipedia_de
UAP-PRS-allbruderim-0738,person,Brüder im,All,researcher,,https://de.wikipedia.org/wiki/Br%C3%BCder_im_All,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Brüder im All,wikipedia_de
UAP-PRS-caldwelljonathan-0739,person,Jonathan Edward,Caldwell,researcher,,https://de.wikipedia.org/wiki/Jonathan_Edward_Caldwell,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Jonathan Edward Caldwell,wikipedia_de
UAP-PRS-dalnegorsk-0740,person,,Dalnegorsk,researcher,,https://de.wikipedia.org/wiki/Dalnegorsk,,,aerial;disclosure,de,China,,2,,,,Wikipedia [de]: Dalnegorsk,wikipedia_de
UAP-PRS-elizondoluis-0741,person,Luis,Elizondo,researcher,,https://de.wikipedia.org/wiki/Luis_Elizondo,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Luis Elizondo,wikipedia_de
UAP-PRS-auerirdischeentf-0742,person,Entführung durch,Außerirdische,researcher,,https://de.wikipedia.org/wiki/Entf%C3%BChrung_durch_Au%C3%9Ferirdische,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Entführung durch Außerirdische,wikipedia_de
UAP-PRS-exopolitik-0743,person,,Exopolitik,researcher,,https://de.wikipedia.org/wiki/Exopolitik,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Exopolitik,wikipedia_de
UAP-PRS-exosoziologie-0744,person,,Exosoziologie,researcher,,https://de.wikipedia.org/wiki/Exosoziologie,,,aerial;disclosure,de,UK,,2,,,,Wikipedia [de]: Exosoziologie,wikipedia_de
UAP-PRS-untertassefliege-0745,person,Fliegende,Untertasse,researcher,,https://de.wikipedia.org/wiki/Fliegende_Untertasse,,,aerial;disclosure,de,France,,2,,,,Wikipedia [de]: Fliegende Untertasse,wikipedia_de
UAP-PRS-foofighter-0746,person,,Foo-Fighter,researcher,,https://de.wikipedia.org/wiki/Foo-Fighter,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Foo-Fighter,wikipedia_de
UAP-PRS-garlstedt-0747,person,,Garlstedt,researcher,,https://de.wikipedia.org/wiki/Garlstedt,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Garlstedt,wikipedia_de
UAP-PRS-rockgiant-0748,person,Giant,Rock,researcher,,https://de.wikipedia.org/wiki/Giant_Rock,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Giant Rock,wikipedia_de
UAP-PRS-glockedie-0749,person,Die,Glocke,researcher,,https://de.wikipedia.org/wiki/Die_Glocke_%28Pseudowissenschaft%29,,,aerial;disclosure,de,Germany,,2,,,,Wikipedia [de]: Die Glocke (Pseudowissenschaft),wikipedia_de
UAP-PRS-grey-0750,person,,Grey,researcher,,https://de.wikipedia.org/wiki/Grey_%28Ufologie%29,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Grey (Ufologie),wikipedia_de
UAP-PRS-woolpitdiegrunen-0751,person,Die grünen Kinder von,Woolpit,researcher,,https://de.wikipedia.org/wiki/Die_gr%C3%BCnen_Kinder_von_Woolpit,,,aerial;disclosure,de,UK,,2,,,,Wikipedia [de]: Die grünen Kinder von Woolpit,wikipedia_de
UAP-PRS-hessdalenlichter-0752,person,,Hessdalen-Lichter,researcher,,https://de.wikipedia.org/wiki/Hessdalen-Lichter,,,aerial;disclosure,de,Italy,,2,,,,Wikipedia [de]: Hessdalen-Lichter,wikipedia_de
UAP-PRS-hoiabaciu-0753,person,,Hoia-Baciu,researcher,,https://de.wikipedia.org/wiki/Hoia-Baciu,,,aerial;disclosure,de,Hungary,,2,,,,Wikipedia [de]: Hoia-Baciu,wikipedia_de
UAP-PRS-kornkreis-0754,person,,Kornkreis,researcher,,https://de.wikipedia.org/wiki/Kornkreis,,,aerial;disclosure,de,UK,,2,,,,Wikipedia [de]: Kornkreis,wikipedia_de
UAP-PRS-weltenderkriegde-0755,person,Der Krieg der,Welten,researcher,,https://de.wikipedia.org/wiki/Der_Krieg_der_Welten,,,aerial;disclosure,de,UK,,2,,,,Wikipedia [de]: Der Krieg der Welten,wikipedia_de
UAP-PRS-12majestic-0756,person,Majestic,12,researcher,,https://de.wikipedia.org/wiki/Majestic_12,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Majestic 12,wikipedia_de
UAP-PRS-marfalichter-0757,person,,Marfa-Lichter,researcher,,https://de.wikipedia.org/wiki/Marfa-Lichter,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Marfa-Lichter,wikipedia_de
UAP-PRS-blackmenin-0758,person,Men in,Black,researcher,,https://de.wikipedia.org/wiki/Men_in_Black_%28Verschw%C3%B6rungstheorie%29,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Men in Black (Verschwörungstheorie),wikipedia_de
UAP-PRS-mysteria-0759,person,,Mysteria,researcher,,https://de.wikipedia.org/wiki/Mysteria,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Mysteria,wikipedia_de
UAP-PRS-dienachtalsdiema-0760,person,als die Marsmenschen Amerika angriffen,Die Nacht,researcher,,https://de.wikipedia.org/wiki/Die_Nacht%2C_als_die_Marsmenschen_Amerika_angriffen,,,aerial;disclosure,de,UK,,2,,,,"Wikipedia [de]: Die Nacht, als die Marsmenschen Amerika angriffen",wikipedia_de
UAP-PRS-artnahbegegnungd-0761,person,Nahbegegnung der dritten,Art,researcher,,https://de.wikipedia.org/wiki/Nahbegegnung_der_dritten_Art,,,aerial;disclosure,de,,,2,,,,Wikipedia [de]: Nahbegegnung der dritten Art,wikipedia_de
UAP-PRS-phenomenanationa-0762,person,National Investigations Committee On Aerial,Phenomena,researcher,,https://de.wikipedia.org/wiki/National_Investigations_Committee_On_Aerial_Phenomena,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: National Investigations Committee On Aerial Phenomena,wikipedia_de
UAP-PRS-1561nurnbergerfl-0763,person,Nürnberger Flugblatt von,1561,researcher,,https://de.wikipedia.org/wiki/N%C3%BCrnberger_Flugblatt_von_1561,,,aerial;disclosure,de,Germany,,2,,,,Wikipedia [de]: Nürnberger Flugblatt von 1561,wikipedia_de
UAP-PRS-praastronautik-0764,person,,Prä-Astronautik,researcher,,https://de.wikipedia.org/wiki/Pr%C3%A4-Astronautik,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Prä-Astronautik,wikipedia_de
UAP-PRS-ufoproject-0765,person,Project,U.F.O.,researcher,,https://de.wikipedia.org/wiki/Project_U.F.O.,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Project U.F.O.,wikipedia_de
UAP-PRS-rachel-0766,person,,Rachel,researcher,,https://de.wikipedia.org/wiki/Rachel_%28Nevada%29,,,aerial;disclosure,de,USA,,2,,,,Wikipedia [de]: Rachel (Nevada),wikipedia_de
